aX,aY,aZ,gX,gY,gZ,,,,
-0.131,0.412,-0.241,-79.529,46.509,103.394,,,,
-0.076,0.464,-0.289,-83.008,53.162,111.633,,,,
-0.052,0.55,-0.373,-88.684,60.791,119.446,,,,
-0.01,0.647,-0.477,-98.328,69.702,129.089,,,,
0.086,0.796,-0.609,-117.676,80.75,140.32,,,,
0.17,0.946,-0.806,-137.329,94.116,154.419,,,,
0.254,1.119,-0.989,-152.954,111.511,171.57,,,,
0.415,1.242,-1.171,-154.602,133.606,192.139,,,,
0.636,1.311,-1.32,-147.339,158.997,215.759,,,,
0.945,1.354,-1.514,-138.306,189.148,241.272,,,,
1.355,1.325,-1.616,-133.728,224.487,268.921,,,,
1.814,1.218,-1.565,-138.672,259.827,296.265,,,,
2.332,1.067,-1.368,-150.635,298.035,320.862,,,,
2.803,0.893,-1.034,-172.18,333.679,341.431,,,,
3.186,0.635,-0.588,-198.914,367.615,356.628,,,,
3.467,0.357,-0.08,-243.713,397.888,366.211,,,,
3.794,-0.001,0.576,-298.95,426.758,369.568,,,,
4,-0.36,1.543,-345.459,452.881,364.99,,,,
4,-0.643,2.775,-344.238,468.933,350.342,,,,
3.965,-0.903,3.714,-259.521,462.158,329.529,,,,
3.152,-0.865,3.313,-146.24,427.734,311.096,,,,
2.573,0.886,0.466,-56.946,419.8,315.186,,,,
4,-0.141,3.156,-1.587,424.072,351.868,,,,
3.225,-1.469,4,55.603,289.917,298.401,,,,
2.437,-3.981,3.763,148.254,258.484,302.612,,,,
2.369,-3.53,4,79.285,226.257,272.522,,,,
2.202,-4,4,13.916,178.406,235.657,,,,
1.658,-4,4,-28.687,114.319,170.288,,,,
1.517,-4,4,-38.452,66.467,122.681,,,,
1.423,-3.964,3.947,-59.937,23.621,73.853,,,,
1.365,-3.552,3.377,-63.354,-15.198,33.997,,,,
1.34,-3.113,2.791,-63.721,-45.532,-4.395,,,,
1.344,-2.653,2.293,-61.523,-67.261,-33.875,,,,
1.348,-2.267,1.843,-58.228,-81.787,-58.899,,,,
1.325,-1.868,1.469,-50.781,-89.966,-77.698,,,,
1.264,-1.57,1.166,-43.396,-92.712,-91.064,,,,
1.165,-1.281,0.928,-35.217,-91.797,-100.037,,,,
1.069,-1.074,0.763,-25.757,-86.853,-104.98,,,,
0.98,-0.894,0.697,-17.944,-80.322,-107.178,,,,
0.905,-0.764,0.7,-10.315,-73.914,-106.323,,,,
0.843,-0.69,0.76,-3.418,-68.481,-103.821,,,,
0.818,-0.668,0.828,6.592,-64.819,-100.769,,,,
0.808,-0.679,0.876,16.663,-63.049,-98.328,,,,
0.764,-0.709,0.89,23.743,-63.721,-96.802,,,,
0.739,-0.742,0.901,30.212,-64.27,-96.375,,,,
0.733,-0.769,0.947,36.194,-63.904,-96.741,,,,
0.729,-0.818,1.006,43.701,-63.843,-97.534,,,,
0.745,-0.883,1.076,49.866,-64.575,-98.633,,,,
0.778,-0.946,1.131,55.481,-66.528,-101.013,,,,
0.814,-1.002,1.189,59.753,-69.58,-104.37,,,,
0.814,-1.043,1.227,62.012,-74.036,-109.375,,,,
0.794,-1.069,1.241,66.589,-79.407,-115.479,,,,
0.797,-1.071,1.277,70.007,-84.167,-121.887,,,,
0.818,-1.075,1.325,72.571,-88.257,-127.991,,,,
0.876,-1.083,1.4,71.838,-93.506,-133.667,,,,
0.886,-1.092,1.448,68.42,-100.281,-139.526,,,,
0.898,-1.137,1.451,66.711,-108.826,-145.996,,,,
0.904,-1.172,1.445,66.345,-116.943,-152.893,,,,
0.945,-1.215,1.446,71.228,-123.901,-160.828,,,,
1.025,-1.244,1.431,78.796,-130.127,-169.434,,,,
1.073,-1.221,1.369,86.731,-136.658,-179.81,,,,
1.08,-1.172,1.29,95.276,-142.944,-191.04,,,,
1.096,-1.1,1.231,99.548,-147.278,-201.172,,,,
1.11,-1.006,1.176,99.792,-150.757,-209.9,,,,
1.1,-0.88,1.129,97.778,-154.175,-217.773,,,,
1.099,-0.764,1.078,93.567,-157.715,-223.389,,,,
1.06,-0.677,1.016,84.778,-161.987,-226.501,,,,
1.047,-0.609,0.949,76.721,-165.649,-227.844,,,,
1.014,-0.54,0.836,73.181,-169.312,-228.394,,,,
0.955,-0.483,0.739,69.519,-171.936,-228.638,,,,
0.904,-0.436,0.681,63.171,-172.546,-227.722,,,,
0.841,-0.386,0.668,57.8,-172.119,-226.196,,,,
0.781,-0.372,0.655,58.594,-171.631,-223.755,,,,
0.732,-0.338,0.632,62.134,-171.326,-221.741,,,,
0.674,-0.295,0.594,65.735,-171.509,-220.093,,,,
0.607,-0.248,0.532,68.115,-171.875,-218.506,,,,
0.535,-0.176,0.48,70.557,-171.814,-216.675,,,,
0.481,-0.151,0.389,80.261,-170.898,-213.562,,,,
0.422,-0.09,0.325,88.257,-169.006,-210.449,,,,
0.344,-0.068,0.236,93.567,-166.565,-206.299,,,,
0.289,-0.041,0.161,98.267,-163.086,-201.721,,,,
0.233,-0.025,0.078,99.548,-159.302,-197.083,,,,
0.149,0,0.012,95.093,-155.029,-192.383,,,,
0.082,0.015,-0.058,92.773,-150.208,-187.866,,,,
0.019,0.047,-0.124,86.243,-144.897,-182.922,,,,
-0.047,0.084,-0.183,78.796,-139.404,-178.04,,,,
-0.115,0.11,-0.244,74.036,-133.301,-172.546,,,,
-0.18,0.152,-0.297,70.068,-127.075,-166.992,,,,
-0.258,0.191,-0.352,67.688,-119.934,-161.194,,,,
-0.333,0.24,-0.4,66.833,-112.488,-154.907,,,,
-0.403,0.288,-0.441,67.017,-104.614,-147.949,,,,
-0.489,0.329,-0.477,67.627,-96.252,-140.503,,,,
-0.551,0.386,-0.501,65.308,-87.646,-132.324,,,,
-0.614,0.444,-0.535,57.007,-79.651,-123.535,,,,
-0.678,0.485,-0.562,51.758,-71.533,-112.915,,,,
-0.738,0.509,-0.586,45.227,-63.11,-101.746,,,,
-0.765,0.532,-0.595,39.185,-54.749,-89.539,,,,
-0.798,0.527,-0.618,36.56,-46.204,-77.393,,,,
-0.814,0.549,-0.618,33.569,-37.72,-65.43,,,,
-0.831,0.528,-0.635,30.518,-29.602,-53.467,,,,
-0.832,0.516,-0.639,26.245,-21.667,-41.992,,,,
-0.824,0.499,-0.634,18.982,-13.977,-31.25,,,,
-0.831,0.495,-0.614,10.193,-7.202,-21.301,,,,
-0.822,0.494,-0.592,3.662,-0.977,-11.78,,,,
-0.831,0.474,-0.556,-0.244,5.127,-2.747,,,,
-0.83,0.46,-0.524,-4.883,10.437,7.019,,,,
-0.822,0.426,-0.493,-7.446,15.32,16.602,,,,
-0.809,0.385,-0.455,-9.094,20.142,26.184,,,,
-0.792,0.341,-0.413,-10.498,24.658,35.278,,,,
-0.772,0.302,-0.367,-11.108,28.564,43.762,,,,
-0.75,0.26,-0.323,-11.414,32.532,51.88,,,,
-0.724,0.221,-0.285,-11.047,36.133,59.509,,,,
-0.694,0.194,-0.26,-10.62,39.368,66.467,,,,
-0.67,0.181,-0.243,-11.047,42.175,72.754,,,,
-0.638,0.177,-0.231,-12.573,44.739,78.918,,,,
-0.602,0.176,-0.226,-14.893,46.875,84.961,,,,
-0.565,0.18,-0.223,-18.372,48.828,91.125,,,,
-0.528,0.181,-0.237,-21.423,50.781,97.046,,,,
-0.494,0.186,-0.258,-24.536,52.612,102.905,,,,
-0.455,0.194,-0.279,-28.625,54.993,108.704,,,,
-0.415,0.202,-0.303,-33.447,57.983,114.38,,,,
-0.372,0.213,-0.315,-39.612,61.768,119.507,,,,
-0.317,0.228,-0.318,-46.082,66.101,125.122,,,,
-0.262,0.252,-0.323,-51.941,71.167,131.287,,,,
-0.219,0.281,-0.33,-57.312,76.599,137.573,,,,
-0.162,0.305,-0.338,-62.622,82.886,144.714,,,,
-0.074,0.339,-0.345,-69.275,89.661,152.161,,,,
0.035,0.383,-0.359,-76.233,96.619,159.851,,,,
0.155,0.445,-0.395,-83.862,104.309,168.274,,,,
0.25,0.54,-0.461,-96.497,111.877,177.734,,,,
0.344,0.641,-0.561,-107.3,121.277,189.148,,,,
0.448,0.784,-0.714,-113.342,132.751,201.538,,,,
0.608,0.992,-0.945,-123.352,147.4,215.637,,,,
0.78,1.158,-1.247,-124.451,166.138,233.765,,,,
1.041,1.245,-1.529,-116.028,192.688,254.578,,,,
1.436,1.226,-1.658,-113.77,224.06,278.32,,,,
1.855,1.201,-1.769,-128.845,259.033,302.063,,,,
2.391,1.115,-1.64,-139.221,302.124,324.463,,,,
2.965,0.998,-1.427,-158.508,340.637,342.957,,,,
3.45,0.827,-1.121,-183.289,378.296,358.521,,,,
3.867,0.59,-0.651,-209.106,414.795,368.835,,,,
4,0.417,-0.05,-244.202,448.669,373.108,,,,
4,0.274,0.616,-267.761,476.196,372.192,,,,
4,0.137,1.42,-262.451,495.544,368.164,,,,
4,-0.043,2.327,-211.67,506.531,364.014,,,,
4,-0.306,3.183,-129.333,501.587,362.915,,,,
3.956,0.396,2.278,-48.523,476.99,365.234,,,,
3.996,2.573,1.337,34.485,475.403,397.278,,,,
4,-0.299,4,62.866,394.714,413.33,,,,
3.572,-2.151,4,86.182,299.438,371.399,,,,
3.128,-3.298,4,107.178,263.489,380.249,,,,
2.736,-3.973,4,7.08,210.022,328.125,,,,
2.183,-4,4,-27.222,145.386,282.043,,,,
1.822,-4,4,-51.819,87.769,221.619,,,,
1.647,-4,4,-53.467,37.109,174.988,,,,
1.543,-3.971,3.217,-51.697,-6.836,128.906,,,,
1.485,-3.602,2.437,-46.143,-38.391,84.473,,,,
1.45,-3.247,1.765,-44.861,-59.875,41.931,,,,
1.417,-2.73,1.272,-46.692,-69.641,3.784,,,,
1.405,-2.262,0.946,-43.213,-70.923,-26.733,,,,
1.359,-1.803,0.701,-38.574,-68.604,-51.331,,,,
1.297,-1.407,0.527,-30.029,-63.66,-68.97,,,,
1.205,-1.058,0.425,-19.897,-56.396,-81.055,,,,
1.117,-0.769,0.398,-11.719,-47.729,-87.097,,,,
1.036,-0.553,0.425,-8.057,-39.246,-88.623,,,,
0.964,-0.378,0.497,-7.141,-32.593,-86.487,,,,
0.905,-0.257,0.577,-5.005,-28.32,-81.787,,,,
0.861,-0.184,0.636,-1.892,-26.489,-75.378,,,,
0.821,-0.165,0.697,-1.648,-26.184,-67.505,,,,
0.776,-0.192,0.72,-0.305,-27.527,-59.509,,,,
0.76,-0.267,0.708,3.967,-28.931,-52.246,,,,
0.767,-0.366,0.683,6.47,-30.457,-46.57,,,,
0.747,-0.468,0.614,6.165,-32.227,-43.152,,,,
0.729,-0.547,0.546,7.263,-32.776,-42.175,,,,
0.73,-0.605,0.515,7.629,-31.311,-42.542,,,,
0.74,-0.653,0.517,7.202,-28.503,-43.213,,,,
0.748,-0.683,0.532,11.047,-25.635,-44.678,,,,
0.762,-0.735,0.581,18.738,-22.705,-46.448,,,,
0.784,-0.771,0.657,24.719,-19.958,-48.523,,,,
0.781,-0.801,0.719,31.311,-19.226,-51.453,,,,
0.758,-0.789,0.801,37.354,-18.921,-55.298,,,,
0.757,-0.773,0.919,41.016,-18.982,-58.35,,,,
0.775,-0.765,1.052,43.03,-20.447,-60.852,,,,
0.777,-0.775,1.192,44.189,-24.597,-63.049,,,,
0.788,-0.813,1.328,45.837,-30.09,-65.002,,,,
0.795,-0.883,1.467,48.401,-36.987,-67.444,,,,
0.872,-1.036,1.63,47.485,-44.983,-69.885,,,,
0.947,-1.213,1.728,42.603,-56.335,-73.425,,,,
0.96,-1.366,1.768,42.725,-70.313,-80.811,,,,
1.006,-1.494,1.823,41.931,-82.458,-90.088,,,,
1.044,-1.572,1.86,37.537,-95.398,-100.891,,,,
1.057,-1.591,1.89,38.391,-108.887,-113.892,,,,
1.069,-1.565,1.961,44.556,-120.483,-127.014,,,,
1.111,-1.548,2.064,56.763,-131.47,-138.794,,,,
1.211,-1.55,2.156,74.28,-142.578,-150.574,,,,
1.448,-1.626,2.228,89.966,-155.579,-161.865,,,,
1.573,-1.691,2.176,91.492,-171.936,-174.744,,,,
1.648,-1.763,2,85.449,-192.322,-190.491,,,,
1.726,-1.751,1.787,71.899,-209.656,-207.703,,,,
1.802,-1.619,1.565,62.683,-223.816,-226.013,,,,
1.831,-1.507,1.353,58.228,-234.802,-241.699,,,,
1.838,-1.396,1.189,58.472,-241.028,-254.15,,,,
1.852,-1.282,1.111,69.519,-243.042,-265.076,,,,
1.866,-1.103,1.073,85.815,-241.76,-275.269,,,,
1.863,-0.913,0.992,107.849,-241.577,-284.973,,,,
1.859,-0.735,0.905,120.483,-240.234,-292.114,,,,
1.779,-0.533,0.796,125,-239.624,-297.791,,,,
1.704,-0.374,0.653,129.028,-238.586,-301.453,,,,
1.603,-0.212,0.515,126.343,-236.694,-302.979,,,,
1.467,-0.071,0.437,119.568,-234.009,-302.551,,,,
1.39,0.016,0.28,124.39,-229.98,-300.598,,,,
1.292,0.097,0.165,120.056,-225.647,-297.729,,,,
1.167,0.135,0.051,115.234,-220.52,-292.603,,,,
1.026,0.177,-0.034,109.924,-213.928,-287.415,,,,
0.933,0.196,-0.118,112,-206.177,-281.799,,,,
0.851,0.242,-0.193,111.633,-197.693,-276.367,,,,
0.719,0.277,-0.267,109.253,-188.843,-270.325,,,,
0.592,0.327,-0.319,109.619,-179.199,-263.794,,,,
0.458,0.346,-0.374,110.718,-168.518,-257.324,,,,
0.339,0.41,-0.413,110.168,-157.104,-250,,,,
0.236,0.441,-0.453,106.018,-146.423,-242.004,,,,
0.11,0.501,-0.47,97.046,-136.414,-232.971,,,,
-0.041,0.549,-0.511,85.632,-126.709,-222.9,,,,
-0.174,0.594,-0.517,71.655,-116.638,-211.365,,,,
-0.287,0.592,-0.533,58.167,-106.262,-197.937,,,,
-0.349,0.643,-0.495,41.87,-96.863,-184.082,,,,
-0.418,0.642,-0.471,31.555,-88.928,-169.373,,,,
-0.507,0.657,-0.449,28.381,-81.421,-155.212,,,,
-0.546,0.637,-0.429,27.039,-74.585,-140.93,,,,
-0.572,0.642,-0.406,21.729,-68.542,-127.808,,,,
-0.606,0.651,-0.407,17.273,-63.66,-115.051,,,,
-0.653,0.65,-0.453,18.677,-59.204,-102.661,,,,
-0.685,0.65,-0.507,19.409,-54.321,-90.82,,,,
-0.712,0.654,-0.572,18.738,-49.011,-79.59,,,,
-0.739,0.648,-0.638,19.531,-43.579,-68.237,,,,
-0.77,0.63,-0.694,18.127,-37.781,-56.763,,,,
-0.795,0.609,-0.713,12.634,-31.555,-45.288,,,,
-0.805,0.573,-0.685,3.906,-25.757,-34.058,,,,
-0.798,0.533,-0.611,-5.127,-19.714,-23.315,,,,
-0.793,0.492,-0.511,-15.747,-14.832,-13.184,,,,
-0.786,0.442,-0.415,-23.804,-11.047,-4.517,,,,
-0.766,0.397,-0.335,-30.151,-7.935,3.357,,,,
-0.75,0.352,-0.271,-31.921,-5.188,10.62,,,,
-0.742,0.318,-0.224,-28.503,-2.563,16.785,,,,
-0.738,0.282,-0.194,-21.606,-0.244,22.278,,,,
-0.727,0.239,-0.181,-14.465,2.075,27.344,,,,
-0.705,0.195,-0.164,-9.766,3.906,32.41,,,,
-0.697,0.152,-0.181,-5.493,5.493,36.682,,,,
-0.703,0.145,-0.187,-6.226,6.653,40.405,,,,
-0.7,0.129,-0.203,-6.531,8.423,44.128,,,,
-0.689,0.135,-0.244,-8.789,10.254,47.668,,,,
-0.681,0.182,-0.251,-14.648,12.024,51.575,,,,
-0.675,0.22,-0.287,-23.987,13.123,56.335,,,,
-0.647,0.298,-0.324,-34.912,15.869,62.256,,,,
-0.623,0.385,-0.391,-45.105,18.494,68.481,,,,
-0.593,0.472,-0.447,-57.983,21.973,76.599,,,,
-0.563,0.556,-0.502,-69.885,26.489,84.778,,,,
-0.512,0.63,-0.548,-77.026,32.227,94.116,,,,
-0.456,0.681,-0.587,-80.994,38.879,104.248,,,,
-0.401,0.684,-0.618,-83.435,46.143,114.807,,,,
-0.373,0.692,-0.657,-88.318,54.749,125.488,,,,
-0.356,0.738,-0.703,-99.487,65.002,137.207,,,,
-0.306,0.816,-0.75,-116.821,75.806,149.536,,,,
-0.233,0.913,-0.77,-133.118,88.867,163.818,,,,
-0.142,1.012,-0.806,-140.564,103.394,179.749,,,,
-0.01,1.105,-0.889,-147.278,117.737,197.632,,,,
0.14,1.19,-0.995,-158.081,133.484,217.529,,,,
0.329,1.224,-1.078,-162.537,152.527,238.403,,,,
0.591,1.246,-1.132,-158.447,175.171,258.362,,,,
0.907,1.21,-1.158,-154.236,199.829,279.419,,,,
1.236,1.138,-1.184,-152.771,224.792,299.5,,,,
1.56,1.062,-1.175,-153.015,251.221,317.688,,,,
1.931,0.956,-1.188,-162.231,279.297,334.167,,,,
2.368,0.876,-1.147,-184.509,309.143,348.145,,,,
2.846,0.752,-1.067,-205.872,341.248,358.582,,,,
3.343,0.618,-0.932,-225.403,373.291,365.051,,,,
3.772,0.494,-0.818,-240.662,404.541,366.333,,,,
4,0.308,-0.626,-253.662,437.378,363.159,,,,
4,0.125,-0.219,-287.292,469.421,355.774,,,,
4,-0.041,0.519,-338.501,502.93,342.896,,,,
4,-0.165,1.564,-375.305,531.128,323.242,,,,
4,-0.118,3.07,-385.681,549.438,299.194,,,,
4,0.094,4,-309.937,545.288,275.146,,,,
3.665,0.86,4,-112,506.592,266.602,,,,
3.062,2.821,3.772,55.969,458.679,293.762,,,,
3.651,1.064,4,153.076,385.132,338.928,,,,
2.84,-1.107,4,208.313,267.883,314.758,,,,
2.382,-3.554,3.879,238.403,217.651,334.045,,,,
2.212,-3.833,4,93.811,170.349,300.11,,,,
1.904,-4,4,-7.996,115.479,244.08,,,,
1.494,-4,4,-72.693,61.279,176.27,,,,
1.403,-4,4,-103.882,17.456,123.657,,,,
1.304,-3.605,3.545,-107.056,-21.24,76.965,,,,
1.227,-3.192,2.822,-76.172,-54.199,40.466,,,,
1.198,-2.839,2.108,-44.8,-76.233,6.348,,,,
1.21,-2.426,1.553,-23.56,-86.121,-21.729,,,,
1.184,-2.002,1.117,-13,-89.417,-47.485,,,,
1.125,-1.527,0.831,-5.493,-87.158,-68.115,,,,
1.074,-1.13,0.671,-1.892,-80.933,-81.665,,,,
0.99,-0.824,0.565,-1.16,-74.28,-88.196,,,,
0.888,-0.605,0.507,0.244,-66.711,-89.294,,,,
0.798,-0.453,0.485,2.625,-58.044,-86.609,,,,
0.723,-0.345,0.499,4.028,-50.232,-81.299,,,,
0.673,-0.307,0.537,4.333,-43.762,-74.524,,,,
0.632,-0.316,0.588,6.348,-38.513,-66.467,,,,
0.613,-0.394,0.65,11.658,-34.729,-58.594,,,,
0.609,-0.482,0.727,17.7,-31.433,-52.063,,,,
0.609,-0.599,0.78,23.132,-30.151,-47.18,,,,
0.633,-0.704,0.842,24.414,-29.907,-44.495,,,,
0.631,-0.802,0.899,25.574,-30.09,-43.945,,,,
0.634,-0.868,0.978,28.748,-30.762,-45.654,,,,
0.645,-0.937,1.062,32.288,-31.677,-48.523,,,,
0.672,-0.99,1.179,35.645,-33.203,-52.429,,,,
0.701,-1.082,1.307,37.72,-36.011,-56.763,,,,
0.732,-1.165,1.418,37.292,-41.26,-62.561,,,,
0.754,-1.219,1.504,38.391,-48.401,-70.313,,,,
0.761,-1.246,1.556,42.114,-57.312,-79.224,,,,
0.786,-1.273,1.599,43.64,-66.101,-88.013,,,,
0.815,-1.285,1.615,44.373,-75.806,-96.863,,,,
0.839,-1.291,1.62,47.791,-85.388,-105.957,,,,
0.853,-1.291,1.622,54.688,-94.36,-114.38,,,,
0.904,-1.294,1.64,63.477,-102.112,-122.864,,,,
0.928,-1.287,1.663,72.815,-109.741,-131.348,,,,
0.975,-1.301,1.688,79.407,-117.737,-139.343,,,,
1.049,-1.319,1.667,82.336,-126.648,-147.766,,,,
1.087,-1.313,1.59,82.031,-136.719,-157.166,,,,
1.098,-1.292,1.468,79.529,-147.034,-167.053,,,,
1.096,-1.26,1.356,73.303,-155.334,-176.88,,,,
1.138,-1.213,1.254,66.406,-161.133,-185.181,,,,
1.118,-1.141,1.158,60.486,-166.016,-193.237,,,,
1.11,-1.053,1.081,60.669,-169.556,-200.745,,,,
1.108,-0.95,1.005,64.819,-171.387,-206.787,,,,
1.078,-0.831,0.921,71.716,-173.401,-212.524,,,,
1.02,-0.69,0.867,76.233,-173.767,-217.346,,,,
0.965,-0.531,0.837,79.285,-173.645,-220.398,,,,
0.922,-0.419,0.809,82.092,-172.913,-221.558,,,,
0.863,-0.319,0.802,81.238,-172.791,-220.52,,,,
0.802,-0.266,0.76,73.669,-174.194,-218.018,,,,
0.739,-0.211,0.703,68.604,-175.659,-215.027,,,,
0.657,-0.169,0.633,63.416,-176.819,-211.914,,,,
0.567,-0.135,0.58,59.998,-177.429,-208.374,,,,
0.509,-0.127,0.513,58.838,-176.819,-203.979,,,,
0.444,-0.106,0.462,59.57,-175.354,-199.768,,,,
0.374,-0.097,0.417,62.683,-172.852,-195.435,,,,
0.328,-0.102,0.371,67.505,-169.312,-190.369,,,,
0.3,-0.108,0.321,71.899,-165.466,-185.669,,,,
0.252,-0.108,0.26,75.256,-161.743,-181.091,,,,
0.191,-0.087,0.199,77.454,-157.776,-177.124,,,,
0.121,-0.063,0.121,75.928,-153.87,-173.584,,,,
0.043,-0.029,0.066,70.19,-149.475,-169.739,,,,
-0.026,-0.001,0.024,63.599,-144.592,-165.405,,,,
-0.093,0.021,-0.019,60.547,-139.404,-160.4,,,,
-0.158,0.029,-0.057,60.486,-134.216,-154.785,,,,
-0.212,0.032,-0.099,61.768,-128.296,-149.048,,,,
-0.248,0.046,-0.122,58.594,-122.314,-142.944,,,,
-0.279,0.069,-0.144,57.129,-116.638,-136.963,,,,
-0.326,0.103,-0.161,59.509,-110.901,-131.409,,,,
-0.369,0.089,-0.199,67.627,-104.736,-125.793,,,,
-0.416,0.132,-0.232,64.941,-98.938,-120.789,,,,
-0.448,0.149,-0.26,59.937,-93.506,-114.685,,,,
-0.495,0.175,-0.294,54.871,-87.891,-108.887,,,,
-0.55,0.211,-0.322,50.72,-82.153,-102.722,,,,
-0.588,0.249,-0.355,47.668,-76.172,-96.375,,,,
-0.612,0.291,-0.377,45.044,-69.397,-89.355,,,,
-0.63,0.328,-0.396,37.781,-63.171,-81.238,,,,
-0.653,0.368,-0.405,28.748,-57.373,-72.327,,,,
-0.657,0.4,-0.413,23.499,-51.453,-63.232,,,,
-0.652,0.432,-0.426,19.043,-45.41,-53.894,,,,
-0.655,0.467,-0.444,12.329,-40.222,-44.434,,,,
-0.672,0.5,-0.473,5.249,-34.851,-34.668,,,,
-0.683,0.524,-0.501,-0.549,-29.114,-24.78,,,,
-0.7,0.562,-0.518,-8.118,-23.682,-14.832,,,,
-0.716,0.593,-0.538,-11.841,-17.639,-5.005,,,,
-0.727,0.622,-0.566,-14.893,-11.475,5.737,,,,
-0.731,0.645,-0.587,-17.761,-5.127,17.212,,,,
-0.716,0.663,-0.596,-20.569,2.014,29.053,,,,
-0.696,0.677,-0.603,-22.278,9.766,41.077,,,,
-0.671,0.678,-0.611,-25.269,17.151,53.528,,,,
-0.638,0.677,-0.611,-28.32,25.085,66.04,,,,
-0.586,0.668,-0.614,-31.189,32.959,78.43,,,,
-0.523,0.664,-0.625,-35.278,41.077,90.454,,,,
-0.46,0.661,-0.643,-40.527,49.255,102.6,,,,
-0.396,0.656,-0.659,-46.021,58.167,114.868,,,,
-0.32,0.659,-0.674,-51.453,67.932,126.465,,,,
-0.233,0.668,-0.687,-57.678,78.247,138.672,,,,
-0.154,0.668,-0.704,-63.11,89.05,150.879,,,,
-0.053,0.662,-0.717,-65.552,100.83,162.903,,,,
0.05,0.683,-0.722,-67.871,113.647,174.561,,,,
0.161,0.713,-0.74,-72.51,126.099,186.646,,,,
0.287,0.765,-0.739,-81.482,139.282,198.975,,,,
0.453,0.84,-0.787,-89.417,153.259,212.036,,,,
0.65,0.954,-0.881,-101.135,167.603,226.807,,,,
0.859,1.078,-1.007,-112.732,183.96,243.164,,,,
1.104,1.174,-1.18,-112.244,203.125,262.146,,,,
1.329,1.188,-1.313,-107.91,225.098,283.447,,,,
1.552,1.129,-1.504,-100.891,251.404,306.03,,,,
1.933,0.958,-1.449,-115.295,286.194,330.139,,,,
2.388,0.68,-1.297,-146.667,322.937,352.051,,,,
2.96,0.254,-1.013,-183.167,360.352,368.774,,,,
3.417,-0.204,-0.541,-224.915,395.752,375.488,,,,
3.693,-0.722,0.213,-251.587,430.237,370.911,,,,
3.805,-1.323,1.381,-276.55,457.214,356.384,,,,
3.768,-1.89,2.962,-285.4,470.276,329.956,,,,
3.494,-2.266,4,-252.258,459.717,292.419,,,,
2.721,-2.382,4,-174.438,417.908,251.099,,,,
2.03,-1.916,4,-98.206,367.432,220.825,,,,
1.454,1.474,1.763,-57.19,330.017,213.684,,,,
2.411,-0.79,4,-17.517,290.161,235.168,,,,
1.284,-2.29,4,-2.014,139.099,158.142,,,,
1.136,-3.99,4,47.424,104.126,169.312,,,,
1.285,-3.292,4,-58.655,74.829,134.521,,,,
0.948,-3.262,4,-65.063,0.122,94.482,,,,
0.844,-3.157,3.28,-59.326,-39.978,48.157,,,,
0.88,-2.811,2.623,-36.194,-56.03,20.813,,,,
0.826,-2.645,1.913,-12.39,-71.716,-8.972,,,,
0.775,-2.266,1.433,10.681,-77.271,-33.691,,,,
0.725,-1.95,1.097,20.996,-75.439,-53.284,,,,
0.626,-1.526,0.938,18.738,-70.374,-68.115,,,,
0.511,-1.158,0.896,15.625,-65.247,-76.416,,,,
0.426,-0.836,0.894,11.23,-58.533,-79.224,,,,
0.354,-0.586,0.889,9.521,-53.406,-76.538,,,,
0.304,-0.435,0.886,9.583,-50.598,-71.045,,,,
0.277,-0.366,0.868,9.155,-49.561,-62.866,,,,
0.259,-0.397,0.812,8.972,-50.293,-54.26,,,,
0.255,-0.465,0.749,10.559,-50.354,-46.692,,,,
0.266,-0.559,0.686,13.062,-49.866,-40.71,,,,
0.27,-0.64,0.633,15.259,-49.316,-37.231,,,,
0.266,-0.717,0.572,18.494,-48.523,-35.767,,,,
0.279,-0.789,0.517,22.522,-46.021,-35.706,,,,
0.283,-0.824,0.499,29.785,-42.053,-36.865,,,,
0.285,-0.833,0.509,36.377,-37.598,-39.612,,,,
0.263,-0.806,0.545,38.025,-33.325,-42.603,,,,
0.256,-0.766,0.639,34.241,-29.297,-45.044,,,,
0.261,-0.72,0.74,29.724,-26.184,-46.875,,,,
0.264,-0.678,0.842,26.306,-24.963,-48.035,,,,
0.267,-0.655,0.955,23.804,-25.574,-48.523,,,,
0.268,-0.646,1.077,21.851,-27.71,-48.157,,,,
0.266,-0.655,1.183,23.01,-31.006,-47.485,,,,
0.257,-0.694,1.308,26.306,-35.095,-46.143,,,,
0.281,-0.76,1.483,29.602,-39.49,-44.739,,,,
0.328,-0.868,1.644,32.41,-45.227,-42.969,,,,
0.379,-1.005,1.743,34.912,-54.626,-42.542,,,,
0.411,-1.179,1.754,38.33,-67.2,-44.434,,,,
0.428,-1.375,1.729,39.856,-80.505,-48.523,,,,
0.472,-1.561,1.676,39.063,-92.529,-54.871,,,,
0.51,-1.695,1.563,39.734,-103.943,-64.88,,,,
0.507,-1.765,1.421,41.26,-114.563,-77.209,,,,
0.516,-1.768,1.323,40.527,-122.314,-90.82,,,,
0.529,-1.723,1.276,38.452,-127.38,-103.821,,,,
0.526,-1.63,1.255,38.635,-131.592,-116.028,,,,
0.526,-1.543,1.27,40.771,-135.437,-126.892,,,,
0.545,-1.429,1.273,44.617,-139.832,-136.108,,,,
0.547,-1.32,1.256,50.598,-145.508,-144.775,,,,
0.57,-1.216,1.226,57.373,-150.818,-152.039,,,,
0.604,-1.141,1.217,63.293,-155.212,-158.203,,,,
